Longitude,Latitude
-0.089208,51.509744
-0.084754,51.512882
-0.084754,51.512882
-0.086815,51.517007
-0.088903,51.510836
-0.091947,51.513188
-0.101475,51.511077
-0.092971,51.516271
-0.095224,51.513736
-0.091947,51.513188
-0.079838,51.514267
-0.087157,51.512624
-0.087157,51.512624
-0.098017,51.519689
-0.081512,51.518692
-0.109164,51.517846
-0.078278,51.513666
-0.079907,51.517785
-0.081113,51.516869
-0.09141,51.510167
-0.07433,51.513647
-0.08491,51.512588
-0.096984,51.522426
-0.0949,51.513209
-0.089208,51.509744
-0.077563,51.517656
-0.102726,51.513911
-0.072542,51.5131
-0.09154,51.511896
-0.099803,51.519026
-0.073727,51.511218
-0.105131,51.513941
-0.090105,51.520001
-0.081902,51.517296
-0.07433,51.513647
-0.079907,51.517785
-0.100201,51.513286
-0.090553,51.518948
-0.088785,51.517102
-0.091947,51.513188
-0.087772,51.510665
-0.091947,51.513188
-0.079883,51.517326
-0.101589,51.513515
-0.111596,51.518281
-0.091498,51.520483
-0.082133,51.515222
-0.088785,51.517102
-0.112111,51.517687
-0.087157,51.512624
-0.10845,51.514202
-0.098886,51.519254
-0.084836,51.511939
-0.081902,51.517296
-0.086815,51.517007
-0.081113,51.516869
-0.111065,51.512302
-0.081643,51.51007
-0.088785,51.517102
-0.081902,51.517296
-0.112111,51.517687
-0.107682,51.517786
-0.092531,51.512658
-0.092633,51.509872
-0.10845,51.514202
-0.095224,51.513736
-0.078755,51.51844
-0.081902,51.517296
-0.102726,51.513911
-0.081113,51.516869
-0.086019,51.513631
-0.092971,51.516271
-0.084754,51.512882
-0.078477,51.509965
-0.101589,51.513515
-0.081643,51.51007
-0.091823,51.514427
-0.097959,51.517629
-0.111065,51.512302
-0.101589,51.513515
-0.095224,51.513736
-0.102726,51.513911
-0.087772,51.510665
-0.078755,51.51844
-0.086815,51.517007
-0.078278,51.513666
-0.107979,51.51548
-0.088785,51.517102
-0.108909,51.515297
-0.076038,51.511759
-0.073717,51.510084
-0.081902,51.517296
-0.09154,51.511896
-0.095924,51.513882
-0.088456,51.514975
-0.081113,51.516869
-0.084754,51.512882
-0.087772,51.510665
-0.105131,51.513941
-0.081808,51.520567
-0.082993,51.51636
-0.079521,51.511196
-0.098017,51.519689
-0.089208,51.509744
-0.081512,51.518692
-0.078278,51.513666
-0.079838,51.514267
-0.09407,51.513079
-0.09154,51.511896
-0.097245,51.515387
-0.092633,51.509872
-0.095924,51.513882
-0.109164,51.517846
-0.102812,51.517051
-0.081643,51.51007
-0.093339,51.511557
-0.078477,51.509965
-0.084836,51.511939
-0.096501,51.513874
-0.088456,51.514975
-0.101393,51.512685
-0.075453,51.511965
-0.075453,51.511965
-0.092633,51.509872
-0.092531,51.512658
-0.106076,51.517239
-0.097078,51.519045
-0.085228,51.51119
-0.085228,51.51119
-0.101292,51.51477
-0.112019,51.516067
-0.079138,51.508312
-0.085228,51.51119
-0.092531,51.512658
-0.106076,51.517239
-0.102812,51.517051
-0.077372,51.51259
-0.09407,51.513079
-0.095924,51.513882
-0.101589,51.513515
-0.109164,51.517846
-0.081643,51.51007
-0.106076,51.517239
-0.095054,51.510559
-0.110474,51.517193
-0.11069,51.517916
-0.077804,51.518083
-0.097103,51.518461
-0.081643,51.51007
-0.07433,51.513647
-0.078477,51.509965
-0.091495,51.518145
-0.077563,51.517656
-0.084844,51.510725
-0.082648,51.520455
-0.087744,51.516492
-0.083977,51.510441
-0.106076,51.517239
-0.097176,51.510836
-0.076038,51.511759
-0.103679,51.51908
-0.095758,51.521667
-0.073456,51.513542
-0.097291,51.514626
-0.09407,51.513079
-0.093339,51.511557
-0.096501,51.513874
-0.081643,51.51007
-0.079127,51.509607
-0.095924,51.513882
-0.101292,51.51477
-0.0949,51.513209
-0.076038,51.511759
-0.086815,51.517007
-0.081902,51.517296
-0.10845,51.514202
-0.087772,51.510665
-0.084754,51.512882
-0.078424,51.518093
-0.09154,51.511896
-0.076716,51.515178
-0.100201,51.513286
-0.084836,51.511939
-0.100888,51.514448
-0.077372,51.51259
-0.095924,51.513882
-0.101589,51.513515
-0.085228,51.51119
-0.078495,51.51777
-0.074925,51.514924
-0.10498,51.512033
-0.091823,51.514427
-0.09407,51.513079
-0.077959,51.511332
-0.097291,51.514626
-0.078495,51.51777
-0.098519,51.517332
-0.081643,51.51007
-0.089808,51.517461
-0.086815,51.517007
-0.095924,51.513882
-0.079138,51.508312
-0.076716,51.515178
-0.086019,51.513631
-0.09407,51.513079
-0.077597,51.518907
-0.089808,51.517461
-0.085228,51.51119
-0.089208,51.509744
-0.079838,51.514267
-0.095924,51.513882
-0.085089,51.512105
-0.097291,51.514626
-0.082648,51.520455
-0.079907,51.517785
-0.090105,51.520001
-0.101292,51.51477
-0.108027,51.511884
-0.109297,51.515681
-0.085089,51.512105
-0.099709,51.519906
-0.088456,51.514975
-0.081902,51.517296
-0.101359,51.5187
-0.101621,51.516906
-0.100201,51.513286
-0.094932,51.522823
-0.079138,51.508312
-0.078495,51.51777
-0.081113,51.516869
-0.086815,51.517007
-0.085089,51.512105
-0.081113,51.516869
-0.095224,51.513736
-0.101589,51.513515
-0.076716,51.515178
-0.074039,51.508588
-0.077563,51.517656
-0.09154,51.511896
-0.096501,51.513874
-0.107997,51.513313
-0.084754,51.512882
-0.079138,51.508312
-0.089208,51.509744
-0.09141,51.510167
-0.081113,51.516869
-0.097103,51.518461
-0.072542,51.5131
-0.100588,51.512636
-0.079138,51.508312
-0.084836,51.511939
-0.084754,51.512882
-0.073717,51.510084
-0.079138,51.508312
-0.105131,51.513941
-0.091498,51.520483
-0.097291,51.514626
-0.102812,51.517051
-0.10845,51.514202
-0.096501,51.513874
-0.084844,51.5097
-0.084836,51.511939
-0.084754,51.512882
-0.09413,51.519961
-0.076716,51.515178
-0.095224,51.513736
-0.090578,51.509722
-0.078278,51.513666
-0.080365,51.508943
-0.089822,51.516103
-0.085228,51.51119
-0.106076,51.517239
-0.09446,51.512024
-0.081113,51.516869
-0.091498,51.520483
-0.089479,51.510864
-0.077563,51.517656
-0.077563,51.517656
-0.074192,51.51966
-0.083349,51.51483
-0.097245,51.515387
-0.109913,51.516806
-0.088785,51.517102
-0.079907,51.517785
-0.109297,51.515681
-0.097176,51.510836
-0.104276,51.513712
-0.101292,51.51477
-0.10845,51.514202
-0.09141,51.510167
-0.081512,51.518692
-0.088785,51.517102
-0.088785,51.517102
-0.10954,51.515721
-0.098017,51.519689
-0.095258,51.520526
-0.088785,51.517102
-0.079138,51.508312
-0.101292,51.51477
-0.112051,51.514602
-0.078937,51.514109
-0.107443,51.515534
-0.107682,51.517786
-0.079907,51.517785
-0.101359,51.5187
-0.085089,51.512105
-0.096501,51.513874
-0.111567,51.513757
-0.086019,51.513631
-0.101906,51.511794
-0.091823,51.514427
-0.07433,51.513647
-0.092633,51.509872
-0.0836,51.509797
-0.090553,51.518948
-0.098519,51.517332
-0.081113,51.516869
-0.10498,51.512033
-0.101589,51.513515
-0.085228,51.51119
-0.086815,51.517007
-0.082993,51.51636
-0.080365,51.508943
-0.096501,51.513874
-0.095224,51.513736
-0.089808,51.517461
-0.092633,51.509872
-0.087157,51.512624
-0.078278,51.513666
-0.088456,51.514975
-0.095924,51.513882
-0.087772,51.510665
-0.085228,51.51119
-0.090553,51.518948
-0.079907,51.517785
-0.095224,51.513736
-0.09407,51.513079
-0.096917,51.510823
-0.07508,51.512625
-0.105131,51.513941
-0.081512,51.518692
-0.095054,51.510559
-0.096501,51.513874
-0.092633,51.509872
-0.086019,51.513631
-0.090578,51.509722
-0.09154,51.511896
-0.095224,51.513736
-0.108027,51.511884
-0.089808,51.517461
-0.090105,51.520001
-0.084754,51.512882
-0.094932,51.522823
-0.102726,51.513911
-0.092488,51.520598
-0.087772,51.510665
-0.101906,51.511794
-0.081902,51.517296
-0.078755,51.51844
-0.099803,51.519026
-0.081113,51.516869
-0.084384,51.521689
-0.105131,51.513941
-0.081902,51.517296
-0.073727,51.511218
-0.09407,51.513079
-0.088903,51.510836
-0.079521,51.511196
-0.082993,51.51636
-0.091823,51.514427
-0.084844,51.510725
-0.084844,51.5097
-0.074039,51.508588
-0.09154,51.511896
-0.107443,51.515534
-0.079138,51.508312
-0.087873,51.516503
-0.089208,51.509744
-0.09154,51.511896
-0.09154,51.511896
-0.09154,51.511896
-0.107443,51.515534
-0.100888,51.514448
-0.107201,51.514092
-0.096501,51.513874
-0.108027,51.511884
-0.097078,51.519045
-0.079883,51.517326
-0.07353,51.510405
-0.107682,51.517786
-0.097291,51.514626
-0.084844,51.510725
-0.096501,51.513874
-0.084844,51.510725
-0.090105,51.520001
-0.090578,51.509722
-0.084844,51.510725
-0.092488,51.520598
-0.097078,51.519045
-0.091823,51.514427
-0.102812,51.517051
-0.07508,51.512625
-0.097291,51.514626
-0.095924,51.513882
-0.076716,51.515178
-0.081902,51.517296
-0.079838,51.514267
-0.086019,51.513631
-0.10622,51.518275
-0.097291,51.514626
-0.083977,51.510441
-0.079907,51.517785
-0.075401,51.511164
-0.092633,51.509872
-0.080291,51.514814
-0.081512,51.518692
-0.108017,51.514213
-0.078495,51.51777
-0.083977,51.510441
-0.106076,51.517239
-0.112096,51.515942
-0.098519,51.517332
-0.099803,51.519026
-0.105131,51.513941
-0.086815,51.517007
-0.079883,51.517326
-0.078424,51.518093
-0.079838,51.514267
-0.085228,51.51119
-0.077959,51.511332
-0.09154,51.511896
-0.09407,51.513079
-0.079883,51.517326
-0.102732,51.513426
-0.077511,51.515812
-0.10498,51.512033
-0.092971,51.516271
-0.090105,51.520001
-0.091823,51.514427
-0.079138,51.508312
-0.075453,51.511965
-0.081643,51.51007
-0.087772,51.510665
-0.09407,51.513079
-0.088785,51.517102
-0.084836,51.511939
-0.081902,51.517296
-0.084754,51.512882
-0.079907,51.517785
-0.0836,51.509797
-0.075401,51.511164
-0.079907,51.517785
-0.081902,51.517296
-0.107201,51.514092
-0.084844,51.5097
-0.081643,51.51007
-0.075453,51.511965
-0.081113,51.516869
-0.107997,51.513313
-0.085089,51.512105
-0.098519,51.517332
-0.084836,51.511939
-0.075453,51.511965
-0.078937,51.514109
-0.075453,51.511965
-0.088785,51.517102
-0.079883,51.517326
-0.10845,51.514202
-0.089479,51.510864
-0.078755,51.51844
-0.071708,51.506463
-0.077563,51.517656
-0.073971,51.520466
-0.089808,51.517461
-0.105909,51.513262
-0.081902,51.517296
-0.076716,51.515178
-0.078755,51.51844
-0.089208,51.509744
-0.107682,51.517786
-0.097078,51.519045
-0.106076,51.517239
-0.086019,51.513631
-0.08491,51.512588
-0.074039,51.508588
-0.077511,51.515812
-0.079907,51.517785
-0.078755,51.51844
-0.07508,51.512625
-0.081902,51.517296
-0.102538,51.517739
-0.107682,51.517786
-0.079907,51.517785
-0.075401,51.511164
-0.101359,51.5187
-0.101359,51.5187
-0.095224,51.513736
-0.092531,51.512658
-0.10349,51.513897
-0.097245,51.515387
-0.081902,51.517296
-0.098204,51.517984
-0.081902,51.517296
-0.079907,51.517785
-0.098519,51.517332
-0.126987,51.510623
-0.079883,51.517326
-0.084754,51.512882
-0.101292,51.51477
-0.10845,51.514202
-0.086019,51.513631
-0.09141,51.510167
-0.095224,51.513736
-0.081902,51.517296
-0.084844,51.5097
-0.097291,51.514626
-0.081512,51.518692
-0.082993,51.51636
-0.083977,51.510441
-0.076145,51.512642
-0.078278,51.513666
-0.11069,51.517916
-0.07433,51.513647
-0.095924,51.513882
-0.096501,51.513874
-0.081512,51.518692
-0.076145,51.512642
-0.097291,51.514626
-0.097291,51.514626
-0.087157,51.512624
-0.075674,51.515971
-0.11035,51.51809
-0.077597,51.518907
-0.09413,51.519961
-0.091947,51.513188
-0.104276,51.513712
-0.107682,51.517786
-0.108027,51.511884
-0.101589,51.513515
-0.088785,51.517102
-0.077804,51.518083
-0.096501,51.513874
-0.079907,51.517785
-0.101292,51.51477
-0.092531,51.512658
-0.097291,51.514626
-0.104276,51.513712
-0.101589,51.513515
-0.106076,51.517239
-0.088303,51.510728
-0.102847,51.512717
-0.081643,51.51007
-0.110474,51.517193
-0.077597,51.518907
-0.087772,51.510665
-0.097291,51.514626
-0.081512,51.518692
-0.078755,51.51844
-0.080365,51.508943
-0.081643,51.51007
-0.085228,51.51119
-0.108027,51.511884
-0.079883,51.517326
-0.081973,51.515948
-0.078783,51.515383
-0.086019,51.513631
-0.101963,51.510761
-0.0836,51.509797
-0.084844,51.5097
-0.089822,51.516103
-0.095764,51.512549
-0.109297,51.515681
-0.075453,51.511965
-0.079907,51.517785
-0.095758,51.521667
-0.081973,51.515948
-0.0949,51.513209
-0.100888,51.514448
-0.077804,51.518083
-0.097291,51.514626
-0.084836,51.511939
-0.098204,51.517984
-0.085089,51.512105
-0.098519,51.517332
-0.081113,51.516869
-0.083977,51.510441
-0.10498,51.512033
-0.095924,51.513882
-0.100201,51.513286
-0.095924,51.513882
-0.097291,51.514626
-0.077511,51.515812
-0.077959,51.511332
-0.081113,51.516869
-0.084754,51.512882
-0.083977,51.510441
-0.081113,51.516869
-0.100201,51.513286
-0.080769,51.520236
-0.0836,51.509797
-0.079138,51.508312
-0.101292,51.51477
-0.07433,51.513647
-0.077804,51.518083
-0.092036,51.511049
-0.088785,51.517102
-0.09154,51.511896
-0.102134,51.513929
-0.106076,51.517239
-0.079907,51.517785
-0.100588,51.512636
-0.077511,51.515812
-0.075453,51.511965
-0.075453,51.511965
-0.096274,51.511037
-0.078755,51.51844
-0.07433,51.513647
-0.078278,51.513666
-0.096501,51.513874
-0.081902,51.517296
-0.101906,51.511794
-0.091159,51.564756
-0.074253,51.511037
-0.075453,51.511965
-0.097291,51.514626
-0.081902,51.517296
-0.085228,51.51119
-0.091947,51.513188
-0.091947,51.513188
-0.097245,51.515387
-0.095224,51.513736
-0.089208,51.509744
-0.095764,51.512549
-0.095924,51.513882
-0.079907,51.517785
-0.073971,51.520466
-0.073971,51.520466
-0.111567,51.513757
-0.111567,51.513757
-0.097176,51.510836
-0.102726,51.513911
-0.073531,51.513813
-0.09154,51.511896
-0.078937,51.514109
-0.093339,51.511557
-0.07433,51.513647
-0.07433,51.513647
-0.086019,51.513631
-0.086815,51.517007
-0.106997,51.522137
-0.073727,51.511218
-0.079883,51.517326
-0.079883,51.517326
-0.111596,51.518281
-0.112953,51.518231
-0.095924,51.513882
-0.095224,51.513736
-0.106076,51.517239
-0.101589,51.513515
-0.101589,51.513515
-0.095924,51.513882
-0.088456,51.514975
-0.084836,51.511939
-0.081113,51.516869
-0.095054,51.510559
-0.081512,51.518692
-0.084836,51.511939
-0.092531,51.512658
-0.081113,51.516869
-0.079883,51.517326
-0.079907,51.517785
-0.077959,51.511332
-0.074194,51.542501
-0.079907,51.517785
-0.073103,51.511981
-0.101359,51.5187
-0.075401,51.511164
-0.097291,51.514626
-0.078424,51.518093
-0.081113,51.516869
-0.082648,51.520455
-0.079907,51.517785
-0.079907,51.517785
-0.078495,51.51777
-0.081113,51.516869
-0.09154,51.511896
-0.09154,51.511896
-0.098017,51.519689
-0.096367,51.515355
-0.081113,51.516869
-0.084844,51.510725
-0.084844,51.510725
-0.084844,51.510725
-0.081902,51.517296
-0.081902,51.517296
-0.079521,51.511196
-0.077563,51.517656
-0.089208,51.509744
-0.097291,51.514626
-0.081113,51.516869
-0.090553,51.518948
-0.078783,51.515383
-0.095224,51.513736
-0.076716,51.515178
-0.081113,51.516869
-0.081113,51.516869
-0.081902,51.517296
-0.081113,51.516869
-0.097291,51.514626
-0.097291,51.514626
-0.092531,51.512658
-0.081113,51.516869
-0.092531,51.512658
-0.092531,51.512658
-0.079521,51.511196
-0.085089,51.512105
-0.090553,51.518948
-0.079883,51.517326
-0.079883,51.517326
-0.101292,51.51477
-0.101292,51.51477
-0.101292,51.51477
-0.084844,51.510725
-0.084844,51.510725
-0.091947,51.513188
-0.081113,51.516869
-0.095224,51.513736
-0.088785,51.517102
-0.088785,51.517102
-0.081113,51.516869
-0.081113,51.516869
-0.082133,51.515222
-0.074039,51.508588
-0.079883,51.517326
-0.078477,51.509965
-0.078495,51.51777
-0.098204,51.517984
-0.108027,51.511884
-0.102726,51.513911
-0.085228,51.51119
-0.084754,51.512882
-0.084844,51.510725
-0.091947,51.513188
-0.07433,51.513647
-0.101393,51.512685
-0.081902,51.517296
-0.112019,51.516067
-0.083349,51.51483
-0.096917,51.510823
-0.10845,51.514202
-0.097291,51.514626
-0.096718,51.515511
-0.101292,51.51477
-0.081643,51.51007
-0.109164,51.517846
-0.095924,51.513882
-0.078278,51.513666
-0.102538,51.517739
-0.091823,51.514427
-0.097291,51.514626
-0.081113,51.516869
-0.09154,51.511896
-0.097291,51.514626
-0.084844,51.5097
-0.0949,51.513209
-0.101589,51.513515
-0.095924,51.513882
-0.080448,51.520689
-0.0949,51.513209
-0.095224,51.513736
-0.088303,51.510728
-0.078839,51.515753
-0.105131,51.513941
-0.082993,51.51636
-0.081902,51.517296
-0.087157,51.512624
-0.102812,51.517051
-0.079883,51.517326
-0.079127,51.509607
-0.084844,51.510725
-0.078495,51.51777
-0.081902,51.517296
-0.083349,51.51483
-0.079907,51.517785
-0.089208,51.509744
-0.079127,51.509607
-0.09407,51.513079
-0.079127,51.509607
-0.081512,51.518692
-0.079127,51.509607
-0.080365,51.508943
-0.100201,51.513286
-0.101906,51.511794
-0.07707,51.510877
-0.082993,51.51636
-0.099892,51.519675
-0.083977,51.510441
-0.106076,51.517239
-0.084754,51.512882
-0.109164,51.517846
-0.079127,51.509607
-0.109164,51.517846
-0.081113,51.516869
-0.081512,51.518692
-0.089208,51.509744
-0.079838,51.514267
-0.081512,51.518692
-0.081512,51.518692
-0.081512,51.518692
-0.090553,51.518948
-0.084844,51.510725
-0.085089,51.512105
-0.095224,51.513736
-0.079907,51.517785
-0.088785,51.517102
-0.095224,51.513736
-0.078059,51.509967
-0.09154,51.511896
-0.079907,51.517785
-0.11035,51.51809
-0.10845,51.514202
-0.082993,51.51636
-0.084836,51.511939
-0.092488,51.520598
-0.092531,51.512658
-0.109387,51.513839
-0.096984,51.522426
-0.106076,51.517239
-0.081113,51.516869
-0.09154,51.511896
-0.081902,51.517296
-0.081113,51.516869
-0.09141,51.510167
-0.087772,51.510665
-0.078755,51.51844
-0.111596,51.518281
-0.085228,51.51119
-0.073727,51.511218
-0.088785,51.517102
-0.111596,51.518281
-0.086019,51.513631
-0.083977,51.510441
-0.079907,51.517785
-0.079138,51.508312
-0.089808,51.517461
-0.080291,51.514814
-0.07433,51.513647
-0.080365,51.508943
-0.089808,51.517461
-0.075401,51.511164
-0.105131,51.513941
-0.07433,51.513647
-0.090553,51.518948
-0.096501,51.513874
-0.078278,51.513666
-0.078278,51.513666
-0.084844,51.510725
-0.078278,51.513666
-0.09407,51.513079
-0.09407,51.513079
-0.085089,51.512105
-0.09154,51.511896
-0.094017,51.520901
-0.078278,51.513666
-0.077597,51.518907
-0.077597,51.518907
-0.078477,51.509965
-0.077563,51.517656
-0.094699,51.51183
-0.097291,51.514626
-0.101359,51.5187
-0.082993,51.51636
-0.091947,51.513188
-0.092531,51.512658
-0.081902,51.517296
-0.096501,51.513874
-0.089808,51.517461
-0.097291,51.514626
-0.095924,51.513882
-0.079127,51.509607
-0.079883,51.517326
-0.091947,51.513188
-0.095758,51.521667
-0.092488,51.520598
-0.097291,51.514626
-0.111567,51.513757
-0.079907,51.517785
-0.090553,51.518948
-0.075401,51.511164
-0.083977,51.510441
-0.091947,51.513188
-0.081643,51.51007
-0.081643,51.51007
-0.084844,51.5097
-0.109387,51.513839
-0.084836,51.511939
-0.081113,51.516869
-0.109164,51.517846
-0.077985,51.518239
-0.095924,51.513882
-0.09154,51.511896
-0.088456,51.514975
-0.105131,51.513941
-0.078755,51.51844
-0.078783,51.515383
-0.081643,51.51007
-0.091823,51.514427
-0.095924,51.513882
-0.085228,51.51119
-0.084836,51.511939
-0.085228,51.51119
-0.088785,51.517102
-0.082993,51.51636
-0.10845,51.514202
-0.084844,51.510725
-0.074925,51.514924
-0.084844,51.5097
-0.088456,51.514975
-0.079907,51.517785
-0.078477,51.509965
-0.084836,51.511939
-0.095764,51.512549
-0.09141,51.510167
-0.100588,51.512636
-0.073456,51.513542
-0.102812,51.517051
-0.107979,51.51548
-0.073456,51.513542
-0.07433,51.513647
-0.096501,51.513874
-0.106076,51.517239
-0.101906,51.511794
-0.101589,51.513515
-0.097176,51.510836
-0.084844,51.5097
-0.084836,51.511939
-0.092531,51.512658
-0.084836,51.511939
-0.097078,51.519045
-0.077563,51.517656
-0.104276,51.513712
-0.083977,51.510441
-0.095224,51.513736
-0.091823,51.514427
-0.088456,51.514975
-0.0949,51.513209
-0.09154,51.511896
-0.081512,51.518692
-0.090553,51.518948
-0.081091,51.50882
-0.081113,51.516869
-0.089479,51.510864
-0.081512,51.518692
-0.088785,51.517102
-0.098204,51.517984
-0.09141,51.510167
-0.09407,51.513079
-0.083349,51.51483
-0.078839,51.515753
-0.106076,51.517239
-0.077563,51.517656
-0.074039,51.508588
-0.091947,51.513188
-0.111596,51.518281
-0.099803,51.519026
-0.091823,51.514427
-0.088903,51.510836
-0.101906,51.511794
-0.097245,51.515387
-0.07508,51.512625
-0.046497,51.551782
-0.077372,51.51259
-0.112051,51.514602
-0.107201,51.514092
-0.078757,51.520455
-0.106076,51.517239
-0.097291,51.514626
-0.084844,51.5097
-0.097078,51.519045
-0.080448,51.520689
-0.078757,51.520455
-0.079883,51.517326
-0.078059,51.509967
-0.081113,51.516869
-0.081113,51.516869
-0.112051,51.514602
-0.093845,51.518462
-0.081113,51.516869
-0.088785,51.517102
-0.093845,51.518462
-0.07433,51.513647
-0.083977,51.510441
-0.092633,51.509872
-0.092633,51.509872
-0.07707,51.510877
-0.097291,51.514626
-0.09407,51.513079
-0.102134,51.513929
-0.102726,51.513911
-0.078937,51.514109
-0.086815,51.517007
-0.090553,51.518948
-0.102726,51.513911
-0.095224,51.513736
-0.077372,51.51259
-0.07433,51.513647
-0.081512,51.518692
-0.081113,51.516869
-0.095758,51.521667
-0.102726,51.513911
-0.084836,51.511939
-0.093339,51.511557
-0.079521,51.511196
-0.079883,51.517326
-0.090553,51.518948
-0.091498,51.520483
-0.083977,51.510441
-0.079127,51.509607
-0.088303,51.510728
-0.075453,51.511965
-0.081113,51.516869
-0.101359,51.5187
-0.078424,51.518093
-0.07413,51.511224
-0.077372,51.51259
-0.101292,51.51477
-0.084836,51.511939
-0.083977,51.510441
-0.092633,51.509872
-0.092633,51.509872
-0.090578,51.509722
-0.091947,51.513188
-0.077511,51.515812
-0.083977,51.510441
-0.081902,51.517296
-0.080448,51.520689
-0.078059,51.509967
-0.095924,51.513882
-0.084844,51.5097
-0.085228,51.51119
-0.091947,51.513188
-0.081902,51.517296
-0.087772,51.510665
-0.075866,51.511406
-0.08491,51.512588
-0.112096,51.515942
-0.073971,51.520466
-0.092036,51.511049
-0.081113,51.516869
-0.108457,51.512997
-0.081512,51.518692
-0.088785,51.517102
-0.103393,51.517978
-0.106076,51.517239
-0.101359,51.5187
-0.079883,51.517326
-0.089208,51.509744
-0.107443,51.515534
-0.084844,51.510725
-0.109065,51.512566
-0.09407,51.513079
-0.097291,51.514626
-0.091823,51.514427
-0.102732,51.513426
-0.084754,51.512882
-0.079883,51.517326
-0.081512,51.518692
-0.09154,51.511896
-0.079838,51.514267
-0.101963,51.510761
-0.085228,51.51119
-0.099803,51.519026
-0.079127,51.509607
-0.076038,51.511759
-0.092531,51.512658
-0.083349,51.51483
-0.081113,51.516869
-0.087873,51.516503
-0.084754,51.512882
-0.102726,51.513911
-0.09407,51.513079
-0.095924,51.513882
-0.092971,51.516271
-0.101359,51.5187
-0.084754,51.512882
-0.099301,51.519674
-0.081113,51.516869
-0.10845,51.514202
-0.092531,51.512658
-0.079883,51.517326
-0.078477,51.509965
-0.086815,51.517007
-0.101963,51.510761
-0.078278,51.513666
-0.109164,51.517846
-0.087157,51.512624
-0.087157,51.512624
-0.087157,51.512624
-0.098519,51.517332
-0.089208,51.509744
-0.089208,51.509744
-0.106076,51.517239
-0.078059,51.509967
-0.097103,51.518461
-0.079907,51.517785
-0.097291,51.514626
-0.079883,51.517326
-0.081512,51.518692
-0.081113,51.516869
-0.100201,51.513286
-0.079907,51.517785
-0.079907,51.517785
-0.074039,51.508588
-0.106076,51.517239
-0.087772,51.510665
-0.081643,51.51007
-0.086815,51.517007
-0.100888,51.514448
-0.087772,51.510665
-0.092488,51.520598
-0.086815,51.517007
-0.077511,51.515812
-0.101292,51.51477
-0.101292,51.51477
-0.086815,51.517007
-0.092374,51.519517
-0.078424,51.518093
-0.087772,51.510665
-0.081902,51.517296
-0.090553,51.518948
-0.092488,51.520598
-0.086019,51.513631
-0.090553,51.518948
-0.081113,51.516869
-0.077563,51.517656
-0.077563,51.517656
-0.078755,51.51844
-0.078839,51.515753
-0.081902,51.517296
-0.102272,51.511656
-0.090105,51.520001
-0.101589,51.513515
-0.079883,51.517326
-0.079907,51.517785
-0.078755,51.51844
-0.096114,51.520747
-0.090578,51.509722
-0.097103,51.518461
-0.081902,51.517296
-0.089808,51.517461
-0.087772,51.510665
-0.076145,51.512642
-0.089822,51.516103
-0.081643,51.51007
-0.091082,51.51973
-0.082993,51.51636
-0.091947,51.513188
-0.07912,51.514912
-0.079838,51.514267
-0.097103,51.518461
-0.079521,51.511196
-0.091947,51.513188
-0.093845,51.518462
-0.08491,51.512588
-0.078783,51.515383
-0.112939,51.518231
-0.084754,51.512882
-0.088586,51.506722
-0.112953,51.518231
-0.091823,51.514427
-0.081902,51.517296
-0.079883,51.517326
-0.101589,51.513515
-0.078755,51.51844
-0.097291,51.514626
-0.079907,51.517785
-0.112939,51.518231
-0.079883,51.517326
-0.101292,51.51477
-0.081113,51.516869
-0.081113,51.516869
-0.102134,51.513929
-0.105131,51.513941
-0.097291,51.514626
-0.088785,51.517102
-0.081113,51.516869
-0.112953,51.518231
-0.078278,51.513666
-0.078278,51.513666
-0.101292,51.51477
-0.101359,51.5187
-0.081113,51.516869
-0.079521,51.511196
-0.101963,51.510761
-0.079838,51.514267
-0.081113,51.516869
-0.09154,51.511896
-0.079907,51.517785
-0.097291,51.514626
-0.076145,51.512642
-0.081643,51.51007
-0.09154,51.511896
-0.100888,51.514448
-0.088785,51.517102
-0.075603,51.519193
-0.086815,51.517007
-0.081643,51.51007
-0.084844,51.5097
-0.075603,51.519193
-0.096114,51.520747
-0.079907,51.517785
-0.085089,51.512105
-0.084836,51.511939
-0.084836,51.511939
-0.081643,51.51007
-0.101589,51.513515
-0.101589,51.513515
-0.094017,51.520901
-0.081113,51.516869
-0.081113,51.516869
-0.101292,51.51477
-0.084836,51.511939
-0.079907,51.517785
-0.07433,51.513647
-0.07433,51.513647
-0.085089,51.512105
-0.085089,51.512105
-0.095224,51.513736
-0.102538,51.517739
-0.089808,51.517461
-0.081902,51.517296
-0.079127,51.509607
-0.084844,51.5097
-0.085089,51.512105
-0.085089,51.512105
-0.086019,51.513631
-0.079883,51.517326
-0.106076,51.517239
-0.106076,51.517239
-0.090553,51.518948
-0.090553,51.518948
-0.097291,51.514626
-0.085089,51.512105
-0.085089,51.512105
-0.107201,51.514092
-0.07433,51.513647
-0.09413,51.519961
-0.079907,51.517785
-0.09413,51.519961
-0.097291,51.514626
-0.078495,51.51777
-0.095224,51.513736
-0.081113,51.516869
-0.108069,51.515041
-0.095924,51.513882
-0.097291,51.514626
-0.079907,51.517785
-0.091498,51.520483
-0.091498,51.520483
-0.091823,51.514427
-0.081512,51.518692
-0.097176,51.510836
-0.10498,51.512033
-0.111596,51.518281
-0.084844,51.5097
-0.119976,51.517436
-0.079883,51.517326
-0.084754,51.512882
-0.107997,51.513313
-0.081113,51.516869
-0.095924,51.513882
